from_external_ref,from_type,to_external_ref,to_type,edge_type,verified,weight_base
KR:COMPANY:SK_TELECOM,org,KR:COMPANY:SAMSUNG_LIFE,org,same_city,false,0.14
KR:COMPANY:SAMSUNG_LIFE,org,KR:COMPANY:S_OIL,org,same_city,false,0.14
KR:COMPANY:S_OIL,org,KR:COMPANY:SAMSUNG_LIFE,org,same_city,false,0.14
KR:COMPANY:SAMSUNG_LIFE,org,KR:COMPANY:WOORI_FINANCIAL,org,same_city,false,0.14
KR:COMPANY:WOORI_FINANCIAL,org,KR:COMPANY:SAMSUNG_LIFE,org,same_city,false,0.14
KR:COMPANY:SAMSUNG_LIFE,org,KR:COMPANY:YUHAN,org,same_city,false,0.14
KR:COMPANY:YUHAN,org,KR:COMPANY:SAMSUNG_LIFE,org,same_city,false,0.14
KR:COMPANY:SAMSUNG_SECURITIES,org,KR:COMPANY:SHINHAN_FINANCIAL,org,same_city,false,0.14
KR:COMPANY:SHINHAN_FINANCIAL,org,KR:COMPANY:SAMSUNG_SECURITIES,org,same_city,false,0.14
KR:COMPANY:SAMSUNG_SECURITIES,org,KR:COMPANY:SK,org,same_city,false,0.14
KR:COMPANY:SK,org,KR:COMPANY:SAMSUNG_SECURITIES,org,same_city,false,0.14
KR:COMPANY:SAMSUNG_SECURITIES,org,KR:COMPANY:SKC,org,same_city,false,0.14
KR:COMPANY:SKC,org,KR:COMPANY:SAMSUNG_SECURITIES,org,same_city,false,0.14
KR:COMPANY:SAMSUNG_SECURITIES,org,KR:COMPANY:SK_BIOPHARMACEUTICALS,org,same_city,false,0.14
KR:COMPANY:SK_BIOPHARMACEUTICALS,org,KR:COMPANY:SAMSUNG_SECURITIES,org,same_city,false,0.14
KR:COMPANY:SAMSUNG_SECURITIES,org,KR:COMPANY:SK_INNOVATION,org,same_city,false,0.14
KR:COMPANY:SK_INNOVATION,org,KR:COMPANY:SAMSUNG_SECURITIES,org,same_city,false,0.14
KR:COMPANY:SAMSUNG_SECURITIES,org,KR:COMPANY:SK_SQUARE,org,same_city,false,0.14
KR:COMPANY:SK_SQUARE,org,KR:COMPANY:SAMSUNG_SECURITIES,org,same_city,false,0.14
KR:COMPANY:SAMSUNG_SECURITIES,org,KR:COMPANY:SK_TELECOM,org,same_city,false,0.14
KR:COMPANY:SK_TELECOM,org,KR:COMPANY:SAMSUNG_SECURITIES,org,same_city,false,0.14
KR:COMPANY:SAMSUNG_SECURITIES,org,KR:COMPANY:S_OIL,org,same_city,false,0.14
KR:COMPANY:S_OIL,org,KR:COMPANY:SAMSUNG_SECURITIES,org,same_city,false,0.14
KR:COMPANY:SAMSUNG_SECURITIES,org,KR:COMPANY:WOORI_FINANCIAL,org,same_city,false,0.14
KR:COMPANY:WOORI_FINANCIAL,org,KR:COMPANY:SAMSUNG_SECURITIES,org,same_city,false,0.14
KR:COMPANY:SAMSUNG_SECURITIES,org,KR:COMPANY:YUHAN,org,same_city,false,0.14
KR:COMPANY:YUHAN,org,KR:COMPANY:SAMSUNG_SECURITIES,org,same_city,false,0.14
KR:COMPANY:SHINHAN_FINANCIAL,org,KR:COMPANY:SK,org,same_city,false,0.14
KR:COMPANY:SK,org,KR:COMPANY:SHINHAN_FINANCIAL,org,same_city,false,0.14
KR:COMPANY:SHINHAN_FINANCIAL,org,KR:COMPANY:SKC,org,same_city,false,0.14
KR:COMPANY:SKC,org,KR:COMPANY:SHINHAN_FINANCIAL,org,same_city,false,0.14
KR:COMPANY:SHINHAN_FINANCIAL,org,KR:COMPANY:SK_BIOPHARMACEUTICALS,org,same_city,false,0.14
KR:COMPANY:SK_BIOPHARMACEUTICALS,org,KR:COMPANY:SHINHAN_FINANCIAL,org,same_city,false,0.14
KR:COMPANY:SHINHAN_FINANCIAL,org,KR:COMPANY:SK_INNOVATION,org,same_city,false,0.14
KR:COMPANY:SK_INNOVATION,org,KR:COMPANY:SHINHAN_FINANCIAL,org,same_city,false,0.14
KR:COMPANY:SHINHAN_FINANCIAL,org,KR:COMPANY:SK_SQUARE,org,same_city,false,0.14
KR:COMPANY:SK_SQUARE,org,KR:COMPANY:SHINHAN_FINANCIAL,org,same_city,false,0.14
KR:COMPANY:SHINHAN_FINANCIAL,org,KR:COMPANY:SK_TELECOM,org,same_city,false,0.14
KR:COMPANY:SK_TELECOM,org,KR:COMPANY:SHINHAN_FINANCIAL,org,same_city,false,0.14
KR:COMPANY:SHINHAN_FINANCIAL,org,KR:COMPANY:S_OIL,org,same_city,false,0.14
KR:COMPANY:S_OIL,org,KR:COMPANY:SHINHAN_FINANCIAL,org,same_city,false,0.14
KR:COMPANY:SHINHAN_FINANCIAL,org,KR:COMPANY:WOORI_FINANCIAL,org,same_city,false,0.14
KR:COMPANY:WOORI_FINANCIAL,org,KR:COMPANY:SHINHAN_FINANCIAL,org,same_city,false,0.14
KR:COMPANY:SHINHAN_FINANCIAL,org,KR:COMPANY:YUHAN,org,same_city,false,0.14
KR:COMPANY:YUHAN,org,KR:COMPANY:SHINHAN_FINANCIAL,org,same_city,false,0.14
KR:COMPANY:SK,org,KR:COMPANY:SKC,org,same_city,false,0.14
KR:COMPANY:SKC,org,KR:COMPANY:SK,org,same_city,false,0.14
KR:COMPANY:SK,org,KR:COMPANY:SK_BIOPHARMACEUTICALS,org,same_city,false,0.14
KR:COMPANY:SK_BIOPHARMACEUTICALS,org,KR:COMPANY:SK,org,same_city,false,0.14
KR:COMPANY:SK,org,KR:COMPANY:SK_INNOVATION,org,same_city,false,0.14
KR:COMPANY:SK_INNOVATION,org,KR:COMPANY:SK,org,same_city,false,0.14
KR:COMPANY:SK,org,KR:COMPANY:SK_SQUARE,org,same_city,false,0.14
KR:COMPANY:SK_SQUARE,org,KR:COMPANY:SK,org,same_city,false,0.14
KR:COMPANY:SK,org,KR:COMPANY:SK_TELECOM,org,same_city,false,0.14
KR:COMPANY:SK_TELECOM,org,KR:COMPANY:SK,org,same_city,false,0.14
KR:COMPANY:SK,org,KR:COMPANY:S_OIL,org,same_city,false,0.14
KR:COMPANY:S_OIL,org,KR:COMPANY:SK,org,same_city,false,0.14
KR:COMPANY:SK,org,KR:COMPANY:WOORI_FINANCIAL,org,same_city,false,0.14
KR:COMPANY:WOORI_FINANCIAL,org,KR:COMPANY:SK,org,same_city,false,0.14
KR:COMPANY:SK,org,KR:COMPANY:YUHAN,org,same_city,false,0.14
KR:COMPANY:YUHAN,org,KR:COMPANY:SK,org,same_city,false,0.14
KR:COMPANY:SKC,org,KR:COMPANY:SK_BIOPHARMACEUTICALS,org,same_city,false,0.14
KR:COMPANY:SK_BIOPHARMACEUTICALS,org,KR:COMPANY:SKC,org,same_city,false,0.14
KR:COMPANY:SKC,org,KR:COMPANY:SK_INNOVATION,org,same_city,false,0.14
KR:COMPANY:SK_INNOVATION,org,KR:COMPANY:SKC,org,same_city,false,0.14
KR:COMPANY:SKC,org,KR:COMPANY:SK_SQUARE,org,same_city,false,0.14
KR:COMPANY:SK_SQUARE,org,KR:COMPANY:SKC,org,same_city,false,0.14
KR:COMPANY:SKC,org,KR:COMPANY:SK_TELECOM,org,same_city,false,0.14
KR:COMPANY:SK_TELECOM,org,KR:COMPANY:SKC,org,same_city,false,0.14
KR:COMPANY:SKC,org,KR:COMPANY:S_OIL,org,same_city,false,0.14
KR:COMPANY:S_OIL,org,KR:COMPANY:SKC,org,same_city,false,0.14
KR:COMPANY:SKC,org,KR:COMPANY:WOORI_FINANCIAL,org,same_city,false,0.14
KR:COMPANY:WOORI_FINANCIAL,org,KR:COMPANY:SKC,org,same_city,false,0.14
KR:COMPANY:SKC,org,KR:COMPANY:YUHAN,org,same_city,false,0.14
KR:COMPANY:YUHAN,org,KR:COMPANY:SKC,org,same_city,false,0.14
KR:COMPANY:SK_BIOPHARMACEUTICALS,org,KR:COMPANY:SK_INNOVATION,org,same_city,false,0.14
KR:COMPANY:SK_INNOVATION,org,KR:COMPANY:SK_BIOPHARMACEUTICALS,org,same_city,false,0.14
KR:COMPANY:SK_BIOPHARMACEUTICALS,org,KR:COMPANY:SK_SQUARE,org,same_city,false,0.14
KR:COMPANY:SK_SQUARE,org,KR:COMPANY:SK_BIOPHARMACEUTICALS,org,same_city,false,0.14
KR:COMPANY:SK_BIOPHARMACEUTICALS,org,KR:COMPANY:SK_TELECOM,org,same_city,false,0.14
KR:COMPANY:SK_TELECOM,org,KR:COMPANY:SK_BIOPHARMACEUTICALS,org,same_city,false,0.14
KR:COMPANY:SK_BIOPHARMACEUTICALS,org,KR:COMPANY:S_OIL,org,same_city,false,0.14
KR:COMPANY:S_OIL,org,KR:COMPANY:SK_BIOPHARMACEUTICALS,org,same_city,false,0.14
KR:COMPANY:SK_BIOPHARMACEUTICALS,org,KR:COMPANY:WOORI_FINANCIAL,org,same_city,false,0.14
KR:COMPANY:WOORI_FINANCIAL,org,KR:COMPANY:SK_BIOPHARMACEUTICALS,org,same_city,false,0.14
KR:COMPANY:SK_BIOPHARMACEUTICALS,org,KR:COMPANY:YUHAN,org,same_city,false,0.14
KR:COMPANY:YUHAN,org,KR:COMPANY:SK_BIOPHARMACEUTICALS,org,same_city,false,0.14
KR:COMPANY:SK_INNOVATION,org,KR:COMPANY:SK_SQUARE,org,same_city,false,0.14
KR:COMPANY:SK_SQUARE,org,KR:COMPANY:SK_INNOVATION,org,same_city,false,0.14
KR:COMPANY:SK_INNOVATION,org,KR:COMPANY:SK_TELECOM,org,same_city,false,0.14
KR:COMPANY:SK_TELECOM,org,KR:COMPANY:SK_INNOVATION,org,same_city,false,0.14
KR:COMPANY:SK_INNOVATION,org,KR:COMPANY:S_OIL,org,same_city,false,0.14
KR:COMPANY:S_OIL,org,KR:COMPANY:SK_INNOVATION,org,same_city,false,0.14
KR:COMPANY:SK_INNOVATION,org,KR:COMPANY:WOORI_FINANCIAL,org,same_city,false,0.14
KR:COMPANY:WOORI_FINANCIAL,org,KR:COMPANY:SK_INNOVATION,org,same_city,false,0.14
KR:COMPANY:SK_INNOVATION,org,KR:COMPANY:YUHAN,org,same_city,false,0.14
KR:COMPANY:YUHAN,org,KR:COMPANY:SK_INNOVATION,org,same_city,false,0.14
KR:COMPANY:SK_SQUARE,org,KR:COMPANY:SK_TELECOM,org,same_city,false,0.14
KR:COMPANY:SK_TELECOM,org,KR:COMPANY:SK_SQUARE,org,same_city,false,0.14
KR:COMPANY:SK_SQUARE,org,KR:COMPANY:S_OIL,org,same_city,false,0.14
KR:COMPANY:S_OIL,org,KR:COMPANY:SK_SQUARE,org,same_city,false,0.14
KR:COMPANY:SK_SQUARE,org,KR:COMPANY:WOORI_FINANCIAL,org,same_city,false,0.14
KR:COMPANY:WOORI_FINANCIAL,org,KR:COMPANY:SK_SQUARE,org,same_city,false,0.14
KR:COMPANY:SK_SQUARE,org,KR:COMPANY:YUHAN,org,same_city,false,0.14
KR:COMPANY:YUHAN,org,KR:COMPANY:SK_SQUARE,org,same_city,false,0.14
KR:COMPANY:SK_TELECOM,org,KR:COMPANY:S_OIL,org,same_city,false,0.14
KR:COMPANY:S_OIL,org,KR:COMPANY:SK_TELECOM,org,same_city,false,0.14
KR:COMPANY:SK_TELECOM,org,KR:COMPANY:WOORI_FINANCIAL,org,same_city,false,0.14
KR:COMPANY:WOORI_FINANCIAL,org,KR:COMPANY:SK_TELECOM,org,same_city,false,0.14
KR:COMPANY:SK_TELECOM,org,KR:COMPANY:YUHAN,org,same_city,false,0.14
KR:COMPANY:YUHAN,org,KR:COMPANY:SK_TELECOM,org,same_city,false,0.14
KR:COMPANY:S_OIL,org,KR:COMPANY:WOORI_FINANCIAL,org,same_city,false,0.14
KR:COMPANY:WOORI_FINANCIAL,org,KR:COMPANY:S_OIL,org,same_city,false,0.14
KR:COMPANY:S_OIL,org,KR:COMPANY:YUHAN,org,same_city,false,0.14
KR:COMPANY:YUHAN,org,KR:COMPANY:S_OIL,org,same_city,false,0.14
KR:COMPANY:WOORI_FINANCIAL,org,KR:COMPANY:YUHAN,org,same_city,false,0.14
KR:COMPANY:YUHAN,org,KR:COMPANY:WOORI_FINANCIAL,org,same_city,false,0.14
KR-COMP-KAKAO,org,KR-COMP-NAVER,org,same_city,false,0.14
KR-COMP-NAVER,org,KR-COMP-KAKAO,org,same_city,false,0.14
KR-COMP-KAKAO,org,KR:COMPANY:DOOSAN_BOBCAT,org,same_city,false,0.14
KR:COMPANY:DOOSAN_BOBCAT,org,KR-COMP-KAKAO,org,same_city,false,0.14
KR-COMP-KAKAO,org,KR:COMPANY:HD_HYUNDAI,org,same_city,false,0.14
KR:COMPANY:HD_HYUNDAI,org,KR-COMP-KAKAO,org,same_city,false,0.14
KR-COMP-KAKAO,org,KR:COMPANY:KAKAOBANK,org,same_city,false,0.14
KR:COMPANY:KAKAOBANK,org,KR-COMP-KAKAO,org,same_city,false,0.14
KR-COMP-KAKAO,org,KR:COMPANY:KAKAO_GAMES,org,same_city,false,0.14
KR:COMPANY:KAKAO_GAMES,org,KR-COMP-KAKAO,org,same_city,false,0.14
KR-COMP-KAKAO,org,KR:COMPANY:KRAFTON,org,same_city,false,0.14
KR:COMPANY:KRAFTON,org,KR-COMP-KAKAO,org,same_city,false,0.14
KR-COMP-KAKAO,org,KR:COMPANY:KT,org,same_city,false,0.14
KR:COMPANY:KT,org,KR-COMP-KAKAO,org,same_city,false,0.14
KR-COMP-KAKAO,org,KR:COMPANY:NAVER,org,same_city,false,0.14
KR:COMPANY:NAVER,org,KR-COMP-KAKAO,org,same_city,false,0.14
KR-COMP-KAKAO,org,KR:COMPANY:NCSOFT,org,same_city,false,0.14
KR:COMPANY:NCSOFT,org,KR-COMP-KAKAO,org,same_city,false,0.14
KR-COMP-KAKAO,org,KR:COMPANY:NHN,org,same_city,false,0.14
KR:COMPANY:NHN,org,KR-COMP-KAKAO,org,same_city,false,0.14
KR-COMP-NAVER,org,KR:COMPANY:DOOSAN_BOBCAT,org,same_city,false,0.14
KR:COMPANY:DOOSAN_BOBCAT,org,KR-COMP-NAVER,org,same_city,false,0.14
KR-COMP-NAVER,org,KR:COMPANY:HD_HYUNDAI,org,same_city,false,0.14
KR:COMPANY:HD_HYUNDAI,org,KR-COMP-NAVER,org,same_city,false,0.14
KR-COMP-NAVER,org,KR:COMPANY:KAKAOBANK,org,same_city,false,0.14
KR:COMPANY:KAKAOBANK,org,KR-COMP-NAVER,org,same_city,false,0.14
KR-COMP-NAVER,org,KR:COMPANY:KAKAO_GAMES,org,same_city,false,0.14
KR:COMPANY:KAKAO_GAMES,org,KR-COMP-NAVER,org,same_city,false,0.14
KR-COMP-NAVER,org,KR:COMPANY:KRAFTON,org,same_city,false,0.14
KR:COMPANY:KRAFTON,org,KR-COMP-NAVER,org,same_city,false,0.14
KR-COMP-NAVER,org,KR:COMPANY:KT,org,same_city,false,0.14
KR:COMPANY:KT,org,KR-COMP-NAVER,org,same_city,false,0.14
KR-COMP-NAVER,org,KR:COMPANY:NAVER,org,same_city,false,0.14
KR:COMPANY:NAVER,org,KR-COMP-NAVER,org,same_city,false,0.14
KR-COMP-NAVER,org,KR:COMPANY:NCSOFT,org,same_city,false,0.14
KR:COMPANY:NCSOFT,org,KR-COMP-NAVER,org,same_city,false,0.14
KR-COMP-NAVER,org,KR:COMPANY:NHN,org,same_city,false,0.14
KR:COMPANY:NHN,org,KR-COMP-NAVER,org,same_city,false,0.14
KR:COMPANY:DOOSAN_BOBCAT,org,KR:COMPANY:HD_HYUNDAI,org,same_city,false,0.14
KR:COMPANY:HD_HYUNDAI,org,KR:COMPANY:DOOSAN_BOBCAT,org,same_city,false,0.14
KR:COMPANY:DOOSAN_BOBCAT,org,KR:COMPANY:KAKAOBANK,org,same_city,false,0.14
KR:COMPANY:KAKAOBANK,org,KR:COMPANY:DOOSAN_BOBCAT,org,same_city,false,0.14
KR:COMPANY:DOOSAN_BOBCAT,org,KR:COMPANY:KAKAO_GAMES,org,same_city,false,0.14
KR:COMPANY:KAKAO_GAMES,org,KR:COMPANY:DOOSAN_BOBCAT,org,same_city,false,0.14
KR:COMPANY:DOOSAN_BOBCAT,org,KR:COMPANY:KRAFTON,org,same_city,false,0.14
KR:COMPANY:KRAFTON,org,KR:COMPANY:DOOSAN_BOBCAT,org,same_city,false,0.14
KR:COMPANY:DOOSAN_BOBCAT,org,KR:COMPANY:KT,org,same_city,false,0.14
KR:COMPANY:KT,org,KR:COMPANY:DOOSAN_BOBCAT,org,same_city,false,0.14
KR:COMPANY:DOOSAN_BOBCAT,org,KR:COMPANY:NAVER,org,same_city,false,0.14
KR:COMPANY:NAVER,org,KR:COMPANY:DOOSAN_BOBCAT,org,same_city,false,0.14
KR:COMPANY:DOOSAN_BOBCAT,org,KR:COMPANY:NCSOFT,org,same_city,false,0.14
KR:COMPANY:NCSOFT,org,KR:COMPANY:DOOSAN_BOBCAT,org,same_city,false,0.14
KR:COMPANY:DOOSAN_BOBCAT,org,KR:COMPANY:NHN,org,same_city,false,0.14
KR:COMPANY:NHN,org,KR:COMPANY:DOOSAN_BOBCAT,org,same_city,false,0.14
KR:COMPANY:HD_HYUNDAI,org,KR:COMPANY:KAKAOBANK,org,same_city,false,0.14
KR:COMPANY:KAKAOBANK,org,KR:COMPANY:HD_HYUNDAI,org,same_city,false,0.14
KR:COMPANY:HD_HYUNDAI,org,KR:COMPANY:KAKAO_GAMES,org,same_city,false,0.14
KR:COMPANY:KAKAO_GAMES,org,KR:COMPANY:HD_HYUNDAI,org,same_city,false,0.14
KR:COMPANY:HD_HYUNDAI,org,KR:COMPANY:KRAFTON,org,same_city,false,0.14
KR:COMPANY:KRAFTON,org,KR:COMPANY:HD_HYUNDAI,org,same_city,false,0.14
KR:COMPANY:HD_HYUNDAI,org,KR:COMPANY:KT,org,same_city,false,0.14
KR:COMPANY:KT,org,KR:COMPANY:HD_HYUNDAI,org,same_city,false,0.14
KR:COMPANY:HD_HYUNDAI,org,KR:COMPANY:NAVER,org,same_city,false,0.14
KR:COMPANY:NAVER,org,KR:COMPANY:HD_HYUNDAI,org,same_city,false,0.14
KR:COMPANY:HD_HYUNDAI,org,KR:COMPANY:NCSOFT,org,same_city,false,0.14
KR:COMPANY:NCSOFT,org,KR:COMPANY:HD_HYUNDAI,org,same_city,false,0.14
KR:COMPANY:HD_HYUNDAI,org,KR:COMPANY:NHN,org,same_city,false,0.14
KR:COMPANY:NHN,org,KR:COMPANY:HD_HYUNDAI,org,same_city,false,0.14
KR:COMPANY:KAKAOBANK,org,KR:COMPANY:KAKAO_GAMES,org,same_city,false,0.14
KR:COMPANY:KAKAO_GAMES,org,KR:COMPANY:KAKAOBANK,org,same_city,false,0.14
KR:COMPANY:KAKAOBANK,org,KR:COMPANY:KRAFTON,org,same_city,false,0.14
KR:COMPANY:KRAFTON,org,KR:COMPANY:KAKAOBANK,org,same_city,false,0.14
KR:COMPANY:KAKAOBANK,org,KR:COMPANY:KT,org,same_city,false,0.14
KR:COMPANY:KT,org,KR:COMPANY:KAKAOBANK,org,same_city,false,0.14
KR:COMPANY:KAKAOBANK,org,KR:COMPANY:NAVER,org,same_city,false,0.14
KR:COMPANY:NAVER,org,KR:COMPANY:KAKAOBANK,org,same_city,false,0.14
KR:COMPANY:KAKAOBANK,org,KR:COMPANY:NCSOFT,org,same_city,false,0.14
KR:COMPANY:NCSOFT,org,KR:COMPANY:KAKAOBANK,org,same_city,false,0.14
KR:COMPANY:KAKAOBANK,org,KR:COMPANY:NHN,org,same_city,false,0.14
KR:COMPANY:NHN,org,KR:COMPANY:KAKAOBANK,org,same_city,false,0.14
KR:COMPANY:KAKAO_GAMES,org,KR:COMPANY:KRAFTON,org,same_city,false,0.14
KR:COMPANY:KRAFTON,org,KR:COMPANY:KAKAO_GAMES,org,same_city,false,0.14
KR:COMPANY:KAKAO_GAMES,org,KR:COMPANY:KT,org,same_city,false,0.14
KR:COMPANY:KT,org,KR:COMPANY:KAKAO_GAMES,org,same_city,false,0.14
KR:COMPANY:KAKAO_GAMES,org,KR:COMPANY:NAVER,org,same_city,false,0.14
KR:COMPANY:NAVER,org,KR:COMPANY:KAKAO_GAMES,org,same_city,false,0.14
KR:COMPANY:KAKAO_GAMES,org,KR:COMPANY:NCSOFT,org,same_city,false,0.14
KR:COMPANY:NCSOFT,org,KR:COMPANY:KAKAO_GAMES,org,same_city,false,0.14
KR:COMPANY:KAKAO_GAMES,org,KR:COMPANY:NHN,org,same_city,false,0.14
KR:COMPANY:NHN,org,KR:COMPANY:KAKAO_GAMES,org,same_city,false,0.14
KR:COMPANY:KRAFTON,org,KR:COMPANY:KT,org,same_city,false,0.14
KR:COMPANY:KT,org,KR:COMPANY:KRAFTON,org,same_city,false,0.14
KR:COMPANY:KRAFTON,org,KR:COMPANY:NAVER,org,same_city,false,0.14
KR:COMPANY:NAVER,org,KR:COMPANY:KRAFTON,org,same_city,false,0.14
KR:COMPANY:KRAFTON,org,KR:COMPANY:NCSOFT,org,same_city,false,0.14
KR:COMPANY:NCSOFT,org,KR:COMPANY:KRAFTON,org,same_city,false,0.14
KR:COMPANY:KRAFTON,org,KR:COMPANY:NHN,org,same_city,false,0.14
KR:COMPANY:NHN,org,KR:COMPANY:KRAFTON,org,same_city,false,0.14
KR:COMPANY:KT,org,KR:COMPANY:NAVER,org,same_city,false,0.14
KR:COMPANY:NAVER,org,KR:COMPANY:KT,org,same_city,false,0.14
KR:COMPANY:KT,org,KR:COMPANY:NCSOFT,org,same_city,false,0.14
KR:COMPANY:NCSOFT,org,KR:COMPANY:KT,org,same_city,false,0.14
KR:COMPANY:KT,org,KR:COMPANY:NHN,org,same_city,false,0.14
KR:COMPANY:NHN,org,KR:COMPANY:KT,org,same_city,false,0.14
KR:COMPANY:NAVER,org,KR:COMPANY:NCSOFT,org,same_city,false,0.14
KR:COMPANY:NCSOFT,org,KR:COMPANY:NAVER,org,same_city,false,0.14
KR:COMPANY:NAVER,org,KR:COMPANY:NHN,org,same_city,false,0.14
KR:COMPANY:NHN,org,KR:COMPANY:NAVER,org,same_city,false,0.14
KR:COMPANY:NCSOFT,org,KR:COMPANY:NHN,org,same_city,false,0.14
KR:COMPANY:NHN,org,KR:COMPANY:NCSOFT,org,same_city,false,0.14
KR:COMPANY:GREEN_CROSS,org,KR:COMPANY:SAMSUNG_SDI,org,same_city,false,0.14
KR:COMPANY:SAMSUNG_SDI,org,KR:COMPANY:GREEN_CROSS,org,same_city,false,0.14
KR:COMPANY:CELLTRION,org,KR:COMPANY:HYUNDAI_STEEL,org,same_city,false,0.14
KR:COMPANY:HYUNDAI_STEEL,org,KR:COMPANY:CELLTRION,org,same_city,false,0.14
KR:COMPANY:CELLTRION,org,KR:COMPANY:SAMSUNG_BIOLOGICS,org,same_city,false,0.14
KR:COMPANY:SAMSUNG_BIOLOGICS,org,KR:COMPANY:CELLTRION,org,same_city,false,0.14
KR:COMPANY:HYUNDAI_STEEL,org,KR:COMPANY:SAMSUNG_BIOLOGICS,org,same_city,false,0.14
KR:COMPANY:SAMSUNG_BIOLOGICS,org,KR:COMPANY:HYUNDAI_STEEL,org,same_city,false,0.14
KR:COMPANY:DOOSAN_ENERBILITY,org,KR:COMPANY:HANWHA_AEROSPACE,org,same_city,false,0.14
KR:COMPANY:HANWHA_AEROSPACE,org,KR:COMPANY:DOOSAN_ENERBILITY,org,same_city,false,0.14
KR:COMPANY:DSME,org,KR:COMPANY:HANWHA_OCEAN,org,same_city,false,0.14
KR:COMPANY:HANWHA_OCEAN,org,KR:COMPANY:DSME,org,same_city,false,0.14
KR:COMPANY:DSME,org,KR:COMPANY:SAMSUNG_HEAVY,org,same_city,false,0.14
KR:COMPANY:SAMSUNG_HEAVY,org,KR:COMPANY:DSME,org,same_city,false,0.14
KR:COMPANY:HANWHA_OCEAN,org,KR:COMPANY:SAMSUNG_HEAVY,org,same_city,false,0.14
KR:COMPANY:SAMSUNG_HEAVY,org,KR:COMPANY:HANWHA_OCEAN,org,same_city,false,0.14
KR:COMPANY:HYUNDAI_HEAVY,org,KR:COMPANY:KOREA_ZINC,org,same_city,false,0.14
KR:COMPANY:KOREA_ZINC,org,KR:COMPANY:HYUNDAI_HEAVY,org,same_city,false,0.14
KR:COMPANY:LS,org,KR:COMPANY:LS_ELECTRIC,org,same_city,false,0.14
KR:COMPANY:LS_ELECTRIC,org,KR:COMPANY:LS,org,same_city,false,0.14
KR:COMPANY:LS,org,KR:COMPANY:OTTOGI,org,same_city,false,0.14
KR:COMPANY:OTTOGI,org,KR:COMPANY:LS,org,same_city,false,0.14
KR:COMPANY:LS_ELECTRIC,org,KR:COMPANY:OTTOGI,org,same_city,false,0.14
KR:COMPANY:OTTOGI,org,KR:COMPANY:LS_ELECTRIC,org,same_city,false,0.14
KR-COMP-LG-ELECTRONICS,org,KR:COMPANY:LG_DISPLAY,org,same_industry,false,0.12
KR:COMPANY:LG_DISPLAY,org,KR-COMP-LG-ELECTRONICS,org,same_industry,false,0.12
KR-COMP-LG-ELECTRONICS,org,KR:COMPANY:LG_ELECTRONICS,org,same_industry,false,0.12
KR:COMPANY:LG_ELECTRONICS,org,KR-COMP-LG-ELECTRONICS,org,same_industry,false,0.12
KR-COMP-LG-ELECTRONICS,org,KR:COMPANY:LG_INNOTEK,org,same_industry,false,0.12
KR:COMPANY:LG_INNOTEK,org,KR-COMP-LG-ELECTRONICS,org,same_industry,false,0.12
KR-COMP-LG-ELECTRONICS,org,KR:COMPANY:SAMSUNG_DISPLAY,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_DISPLAY,org,KR-COMP-LG-ELECTRONICS,org,same_industry,false,0.12
KR-COMP-LG-ELECTRONICS,org,KR:COMPANY:SAMSUNG_ELECTRONICS,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_ELECTRONICS,org,KR-COMP-LG-ELECTRONICS,org,same_industry,false,0.12
KR:COMPANY:LG_DISPLAY,org,KR:COMPANY:LG_ELECTRONICS,org,same_industry,false,0.12
KR:COMPANY:LG_ELECTRONICS,org,KR:COMPANY:LG_DISPLAY,org,same_industry,false,0.12
KR:COMPANY:LG_DISPLAY,org,KR:COMPANY:LG_INNOTEK,org,same_industry,false,0.12
KR:COMPANY:LG_INNOTEK,org,KR:COMPANY:LG_DISPLAY,org,same_industry,false,0.12
KR:COMPANY:LG_DISPLAY,org,KR:COMPANY:SAMSUNG_DISPLAY,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_DISPLAY,org,KR:COMPANY:LG_DISPLAY,org,same_industry,false,0.12
KR:COMPANY:LG_DISPLAY,org,KR:COMPANY:SAMSUNG_ELECTRONICS,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_ELECTRONICS,org,KR:COMPANY:LG_DISPLAY,org,same_industry,false,0.12
KR:COMPANY:LG_ELECTRONICS,org,KR:COMPANY:LG_INNOTEK,org,same_industry,false,0.12
KR:COMPANY:LG_INNOTEK,org,KR:COMPANY:LG_ELECTRONICS,org,same_industry,false,0.12
KR:COMPANY:LG_ELECTRONICS,org,KR:COMPANY:SAMSUNG_DISPLAY,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_DISPLAY,org,KR:COMPANY:LG_ELECTRONICS,org,same_industry,false,0.12
KR:COMPANY:LG_ELECTRONICS,org,KR:COMPANY:SAMSUNG_ELECTRONICS,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_ELECTRONICS,org,KR:COMPANY:LG_ELECTRONICS,org,same_industry,false,0.12
KR:COMPANY:LG_INNOTEK,org,KR:COMPANY:SAMSUNG_DISPLAY,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_DISPLAY,org,KR:COMPANY:LG_INNOTEK,org,same_industry,false,0.12
KR:COMPANY:LG_INNOTEK,org,KR:COMPANY:SAMSUNG_ELECTRONICS,org,same_industry,false,0.12
